Date,VialID,Tag #,Bag #,Time Collected,Species,Collector,Island,GPS time point (UTC),Latitude,Longitude,Preservation,Notes,DNA extract date,DNA extract gel,DNA extract person,Quality
6/9/2022,BID_017,G1848,8,14:39,PSTR,KAC,STX,,17.80151487,-64.63565022,,*Tag used for multiple corals,,,,
6/9/2022,BID_018,G1848,35,14:39,PAST,KAC,STX,,17.80151487,-64.63565022,,*Tag used for multiple corals,,,,
6/9/2022,BID_019,G1829,13,14:45,PSTR,KAC,STX,,17.80157589,-64.63568618,,*Tag used for multiple corals,,,,
6/9/2022,BID_020,G1829,44,14:45,PAST,KAC,STX,,17.80157589,-64.63568618,,*Tag used for multiple corals,,,,
6/9/2022,BID_021,G1830,19,14:47,PSTR,KAC,STX,,17.80156977,-64.6356933,,,,,,
6/9/2022,BID_022,G1307,47,14:51,PSTR,KAC,STX,,17.80162878,-64.63579958,,,,,,
6/9/2022,BID_023,G1840,5,14:53,PSTR,KAC,STX,,17.8016774,-64.63584241,,*Tag used for multiple corals,,,,
6/9/2022,BID_024,G1840,25,14:53,PAST,KAC,STX,,17.8016774,-64.63584241,,*Tag used for multiple corals,,,,
6/9/2022,BID_025,G1839,46,14:57,PSTR,KAC,STX,,17.80170799,-64.63586924,,,,,,
6/13/2022,BUT_001,10,27,10:47,APAL,KAC,STX,,,,,Corina's tag,,,,
6/13/2022,BUT_002,21,85,10:48,APAL,KAC,STX,,,,,Corina's tag,,,,
6/13/2022,BUT_003,22,1,10:52,APAL,KAC,STX,,,,,Corina's tag,,,,
6/13/2022,BUT_004,25,40,10:54,APAL,KAC,STX,,,,,Corina's tag,,,,
6/13/2022,BUT_005,18,6,10:56,APAL,KAC,STX,,,,,Corina's tag,,,,
6/13/2022,BUT_006,38,8,11:00,APAL,KAC,STX,,,,,Corina's tag,,,,
6/13/2022,BUT_007,37,31,11:02,APAL,KAC,STX,,,,,Corina's tag,,,,
6/13/2022,BUT_008,35,10,11:04,APAL,KAC,STX,,,,,Corina's tag,,,,
6/13/2022,BUT_009,12,9,11:10,APAL,KAC,STX,,,,,Corina's tag,,,,
6/13/2022,BUT_010,G1301,44,11:15,APAL,KAC,STX,,,,,,,,,
6/13/2022,BUT_011,G1302,45,11:19,APAL,KAC,STX,,,,,,,,,
6/13/2022,BUT_012,G1303,25,11:23,APAL,KAC,STX,,,,,,,,,
6/13/2022,BUT_013,G1304,116,11:28,APAL,KAC,STX,,,,,,,,,
6/13/2022,BUT_014,G1305,106,11:31,APAL,KAC,STX,,,,,,,,,
6/13/2022,BUT_015,G1311,108,11:36,APAL,KAC,STX,,,,,,,,,
6/13/2022,BUT_016,G1314,119,11:39,APAL,KAC,STX,,,,,,,,,
6/13/2022,BUT_017,G1313,113,11:41,APAL,KAC,STX,,,,,,,,,
6/13/2022,BUT_018,G1315,120,11:45,APAL,KAC,STX,,,,,,,,,
6/13/2022,BUT_019,G1312,102,11:48,APAL,KAC,STX,,,,,,,,,
6/13/2022,BUT_020,G1321,107,11:51,APAL,KAC,STX,,,,,,,,,
6/13/2022,BUT_021,G1322,105,11:57,APAL,KAC,STX,,,,,,,,,
6/13/2022,BUT_022,G1323,115,12:03,APAL,KAC,STX,,,,,,,,,
6/13/2022,BUT_023,G1324,109,12:11,APAL,KAC,STX,,,,,,,,,
6/13/2022,BUT_024,G1325,26,12:23,APAL,KAC,STX,,,,,,,,,
6/13/2022,BUT_025,G1331,90,12:26,APAL,KAC,STX,,,,,,,,,
6/14/2022,SRB_001,G1359,217,12:20,PSTR,Sesno,STX,,17.78523671,-64.76040797,,*Tag used for multiple corals,,,,
6/14/2022,SRB_002,G1359,216,12:20,PAST,Sesno,STX,,17.78523671,-64.76040797,,*Tag used for multiple corals,,,,
6/14/2022,SRB_003,G1358,212,12:26,PSTR,Sesno,STX,,17.78520294,-64.76042138,,*Tag used for multiple corals,,,,
6/14/2022,SRB_004,G1358,202,12:26,PAST,Sesno,STX,,17.78520294,-64.76042138,,*Tag used for multiple corals,,,,
6/14/2022,SRB_005,G1357,203,12:32,OANN,Sesno,STX,,17.78519045,-64.76044762,,*Tag used for multiple corals,,,,
6/14/2022,SRB_006,G1357,205,12:32,PAST,Sesno,STX,,17.78519045,-64.76044762,,*Tag used for multiple corals,,,,
6/14/2022,SRB_007,G1357,204,12:32,OFAV,Sesno,STX,,17.78519045,-64.76044762,,*Tag used for multiple corals,,,,
6/14/2022,SRB_008,G1366,201,12:41,OANN,Sesno,STX,,17.78507503,-64.76046631,,*Tag used for multiple corals,,,,
6/14/2022,SRB_009,G1366,200,12:42,PAST,Sesno,STX,,17.78507218,-64.760484,,*Tag used for multiple corals,,,,
6/14/2022,SRB_010,G1366,206,12:42,OFAV,Sesno,STX,,17.78507218,-64.760484,,maybe OFRA;*Tag used for multiple corals,,,,
6/14/2022,SRB_011,G1387,207,12:52,PAST,Sesno,STX,,17.78498769,-64.76048307,,*Tag used for multiple corals,,,,
6/14/2022,SRB_012,G1387,208,12:52,OFAV,Sesno,STX,,17.78498769,-64.76048307,,*Tag used for multiple corals,,,,
6/14/2022,SRB_013,G1386,209,12:58,PSTR,Sesno,STX,,17.78491979,-64.76054393,,*Tag used for multiple corals,,,,
6/14/2022,SRB_014,G1386,210,12:58,PAST,Sesno,STX,,17.78491979,-64.76054393,,*Tag used for multiple corals,,,,
6/14/2022,SRB_015,G1386,213,12:58,OFAV,Sesno,STX,,17.78491979,-64.76054393,,Maybe OFRA;*Tag used for multiple corals,,,,
6/14/2022,SRB_016,G1362,211,13:06,PSTR,Sesno,STX,,17.78487403,-64.76058844,,*Tag used for multiple corals,,,,
6/14/2022,SRB_017,G1362,214,13:06,PAST,Sesno,STX,,17.78487403,-64.76058844,,*Tag used for multiple corals,,,,
6/14/2022,SRB_018,G1395,80,12:19,OFAV,Kristen,STX,,17.78523345,-64.76041552,,,,,,
6/14/2022,SRB_019,G1394,88,12:30,OFAV,Kristen,STX,,17.78519019,-64.76045508,,,,,,
6/14/2022,SRB_020,G1351,39,12:35,PSTR,Kristen,STX,,17.78518374,-64.76045332,,*Tag used for multiple corals,,,,
6/14/2022,SRB_021,G1351,30,12:38,OANN,Kristen,STX,,17.78513697,-64.76041686,,*Tag used for multiple corals,,,,
6/14/2022,SRB_022,G1351,13,12:39,PAST,Kristen,STX,,17.78509146,-64.7604586,,*Tag used for multiple corals,,,,
6/14/2022,SRB_023,G1393,41,12:44,PAST,Kristen,STX,,17.78507167,-64.76046388,,*Tag used for multiple corals,,,,
6/14/2022,SRB_024,G1393,33,12:44,OFRA,Kristen,STX,,17.78507167,-64.76046388,,*Tag used for multiple corals,,,,
6/14/2022,SRB_025,G1393,4,12:44,OFAV,Kristen,STX,,17.78507167,-64.76046388,,*Tag used for multiple corals,,,,
6/14/2022,SRB_026,G1391,34,12:49,APAL,Kristen,STX,,17.78501501,-64.7604793,,*Tag used for multiple corals,,,,
6/14/2022,SRB_027,G1391,24,12:49,PAST,Kristen,STX,,17.78501501,-64.7604793,,*Tag used for multiple corals,,,,
6/14/2022,SRB_028,G1352,17,12:52,PSTR,Kristen,STX,,17.78498769,-64.76048307,,,,,,
6/14/2022,SRB_029,G1353,11,12:55,OANN,Kristen,STX,,17.78497486,-64.76050587,,,,,,
6/14/2022,SRB_030,G1361,20,13:00,PSTR,Kristen,STX,,17.78490446,-64.76052121,,*Tag used for multiple corals,,,,
6/14/2022,SRB_031,G1361,48,13:00,PAST,Kristen,STX,,17.78490446,-64.76052121,,*Tag used for multiple corals,,,,
6/14/2022,SRB_032,G1354,2,13:05,PSTR,Kristen,STX,,17.78488727,-64.7605798,,,,,,
6/14/2022,SRB_033,G1355,32,13:10,OFAV,Kristen,STX,,17.78483765,-64.76056949,,*Tag used for multiple corals,,,,
6/14/2022,SRB_034,G1355,7,13:10,PAST,Kristen,STX,,17.78483765,-64.76056949,,*Tag used for multiple corals,,,,
6/14/2022,SRB_035,G1356,35,12:18,OFAV,KA,STX,,17.78522741,-64.76042381,,*Tag used for multiple corals,,,,
6/14/2022,SRB_036,G1356,117,12:18,OANN,KA,STX,,17.78522741,-64.76042381,,*Tag used for multiple corals,,,,
6/14/2022,SRB_037,G1356,110,12:18,PAST,KA,STX,,17.78522741,-64.76042381,,*Tag used for multiple corals,,,,
6/14/2022,SRB_038,G1376,47,12:25,PSTR,KA,STX,,17.78521911,-64.76042574,,*Tag used for multiple corals,,,,
6/14/2022,SRB_039,G1376,21,12:25,PAST,KA,STX,,17.78521911,-64.76042574,,*Tag used for multiple corals,,,,
6/14/2022,SRB_040,G1376,42,12:25,OANN,KA,STX,,17.78521911,-64.76042574,,*Tag used for multiple corals,,,,
6/14/2022,SRB_041,G1377,36,12:29,OFRA,KA,STX,,17.78520285,-64.76043303,,*Tag used for multiple corals,,,,
6/14/2022,SRB_042,G1377,84,12:29,PAST,KA,STX,,17.78520285,-64.76043303,,*Tag used for multiple corals,,,,
6/14/2022,SRB_043,G1377,118,12:29,PSTR,KA,STX,,17.78520285,-64.76043303,,*Tag used for multiple corals,,,,
6/14/2022,SRB_044,G1377,112,12:29,DEND,KA,STX,,17.78520285,-64.76043303,,*Tag used for multiple corals,,,,
6/14/2022,SRB_045,G1318,101,12:39,OFAV,KA,STX,,17.78509146,-64.7604586,,*Tag used for multiple corals,,,,
6/14/2022,SRB_046,G1318,28,12:39,PSTR,KA,STX,,17.78509146,-64.7604586,,*Tag used for multiple corals,,,,
6/14/2022,SRB_047,G1318,104,12:39,PAST,KA,STX,,17.78509146,-64.7604586,,*Tag used for multiple corals,,,,
6/14/2022,SRB_048,G1367,77,12:44,OFAV,KA,STX,,17.78507167,-64.76046388,,*Tag used for multiple corals,,,,
6/14/2022,SRB_049,G1367,37,12:44,PAST,KA,STX,,17.78507167,-64.76046388,,*Tag used for multiple corals,,,,
6/14/2022,SRB_050,G1367,49,12:44,PSTR,KA,STX,,17.78507167,-64.76046388,,*Tag used for multiple corals,,,,
6/14/2022,SRB_051,G1388,76,12:50,OANN,KA,STX,,17.78499087,-64.76049456,,*Tag used for multiple corals,,,,
6/14/2022,SRB_052,G1388,73,12:50,PAST,KA,STX,,17.78499087,-64.76049456,,*Tag used for multiple corals,,,,
6/14/2022,SRB_053,G1388,50,12:50,PSTR,KA,STX,,17.78499087,-64.76049456,,*Tag used for multiple corals,,,,
6/14/2022,SRB_054,G1396,19,12:57,OANN,KA,STX,,17.78496279,-64.76054577,,*Tag used for multiple corals,,,,
6/14/2022,SRB_055,G1396,102,12:57,PAST,KA,STX,,17.78496279,-64.76054577,,*Tag used for multiple corals,,,,
6/14/2022,SRB_056,G1396,71,12:57,PSTR,KA,STX,,17.78496279,-64.76054577,,*Tag used for multiple corals,,,,
6/14/2022,SRB_057,G1397,81,13:04,OANN,KA,STX,,17.78492005,-64.76061241,,*Tag used for multiple corals,,,,
6/14/2022,SRB_058,G1397,86,13:04,PAST,KA,STX,,17.78492005,-64.76061241,,*Tag used for multiple corals,,,,
6/14/2022,SRB_059,G1397,38,13:04,OFAV,KA,STX,,17.78492005,-64.76061241,,*Tag used for multiple corals,,,,
6/14/2022,SRB_060,G1378,40,13:09,OFRA,KA,STX,,17.78484503,-64.76056471,,*Tag used for multiple corals,,,,
6/14/2022,SRB_061,G1378,75,13:09,PAST,KA,STX,,17.78484503,-64.76056471,,*Tag used for multiple corals,,,,
6/14/2022,SRB_062,G1360,29,13:13,OANN,KA,STX,,17.78500797,-64.76042021,,*Tag used for multiple corals,,,,
6/14/2022,SRB_063,G1360,72,13:13,OFRA,KA,STX,,17.78500797,-64.76042021,,*Tag used for multiple corals,,,,
6/14/2022,SRB_064,G1360,79,13:13,PSTR,KA,STX,,17.78500797,-64.76042021,,*Tag used for multiple corals,,,,
6/14/2022,SRB_065,G1360,31,13:13,PAST,KA,STX,,17.78500797,-64.76042021,,*Tag used for multiple corals,,,,
6/14/2022,SRB_066,G1368,8,13:22,OANN,KA,STX,,17.78513244,-64.76061031,,*Tag used for multiple corals,,,,
6/14/2022,SRB_067,G1368,10,13:22,OFRA,KA,STX,,17.78513244,-64.76061031,,*Tag used for multiple corals,,,,
6/14/2022,SRB_068,G1369,44,13:27,PSTR,KA,STX,,17.78521936,-64.76066471,,*Tag used for multiple corals,,,,
6/14/2022,SRB_069,G1369,90,13:27,OFRA,KA,STX,,17.78521936,-64.76066471,,*Tag used for multiple corals,,,,
6/14/2022,SRB_070,G1369,9,13:27,OFAV,KA,STX,,17.78521936,-64.76066471,,*Tag used for multiple corals,,,,
6/14/2022,SRB_071,G1369,113,13:27,PAST,KA,STX,,17.78521936,-64.76066471,,*Tag used for multiple corals,,,,
6/14/2022,SRB_072,G1380,106,13:36,PSTR,KA,STX,,17.78520159,-64.76071232,,*Tag used for multiple corals,,,,
6/14/2022,SRB_073,G1380,105,13:36,OFRA,KA,STX,,17.78520159,-64.76071232,,*Tag used for multiple corals,,,,
6/14/2022,SRB_074,G1380,27,13:36,PAST,KA,STX,,17.78520159,-64.76071232,,*Tag used for multiple corals,,,,
6/14/2022,SRB_075,G1398,116,13:39,PSTR,KA,STX,,17.78522431,-64.76070612,,*Tag used for multiple corals,,,,
6/15/2022,BID_026,G1553,47,12:01,PAST,Sesno,STX,,17.80287467,-64.62630431,,*Tag used for multiple corals,,,,
6/15/2022,BID_027,G1553,101,12:01,APAL,Sesno,STX,,17.80287467,-64.62630431,,*Tag used for multiple corals,,,,
6/15/2022,BID_028,G1551,49,12:07,APAL,Sesno,STX,,17.80299227,-64.62664931,,,,,,
6/15/2022,BID_029,G1552,104,12:10,APAL,Sesno,STX,,17.80299461,-64.62664437,,,,,,
6/15/2022,BID_030,G1554,84,12:13,APAL,Sesno,STX,,17.80296561,-64.62663682,,*Tag used for multiple corals,,,,
6/15/2022,BID_031,G1554,79,12:13,PAST,Sesno,STX,,17.80296561,-64.62663682,,*Tag used for multiple corals,,,,
6/15/2022,BID_032,G1562,29,12:19,APAL,Sesno,STX,,17.80296293,-64.6267545,,*Tag used for multiple corals,,,,
6/15/2022,BID_033,G1562,113,12:24,OFAV,Sesno,STX,,17.80295958,-64.62675023,,*Tag used for multiple corals,,,,
6/15/2022,BID_034,G1563,9,12:31,APAL,Sesno,STX,,17.80285631,-64.62686012,,,,,,
6/15/2022,BID_035,G1555,77,12:34,APAL,Sesno,STX,,17.80284089,-64.62686095,,,,,,
6/15/2022,BID_036,G1571,28,12:37,APAL,Sesno,STX,,17.80275229,-64.6268566,,,,,,
6/15/2022,BID_037,G1572,72,12:40,APAL,Sesno,STX,,17.80272924,-64.62681376,,,,,,
6/15/2022,BID_038,G1564,44,12:44,OFAV,Sesno,STX,,17.80272924,-64.62681376,,"GPS died, point repeated from BID_037",,,,
6/15/2022,BID_039,G1580,35,12:48,OFAV,Sesno,STX,,17.80272924,-64.62681376,,"GPS died, point repeated from BID_037",,,,
6/15/2022,BID_040,G1573,8,12:52,OFAV,Sesno,STX,,17.80272924,-64.62681376,,"GPS died, point repeated from BID_037",,,,
6/15/2022,BID_041,G1565,90,12:57,OANN,Sesno,STX,,17.80272924,-64.62681376,,"GPS died, point repeated from BID_037",,,,
6/15/2022,BID_042,G1581,73,13:00,OANN,Sesno,STX,,17.80272924,-64.62681376,,"GPS died, point repeated from BID_037",,,,
6/15/2022,BID_043,G1574,27,13:05,OFAV,Sesno,STX,,17.80272924,-64.62681376,,"diseased; GPS died, point repeated from BID_037",,,,
6/15/2022,BID_044,G1575,81,13:08,OANN,Sesno,STX,,17.80272924,-64.62681376,,"diseased; GPS died, point repeated from BID_037",,,,
6/15/2022,BID_045,G1582,50,13:12,OFAV,Sesno,STX,,17.80272924,-64.62681376,,"paling; GPS died, point repeated from BID_037",,,,
6/15/2022,BID_046,G1583,75,13:17,OFAV,Sesno,STX,,17.80272924,-64.62681376,,"GPS died, point repeated from BID_037",,,,
6/15/2022,BID_047,G1584,21,13:24,OFAV,Sesno,STX,,17.80272924,-64.62681376,,"GPS died, point repeated from BID_038",,,,
6/15/2022,BID_048,G1585,76,13:28,OFAV,Sesno,STX,,17.80272924,-64.62681376,,"GPS died, point repeated from BID_039",,,,
6/15/2022,BID_049,G1559,18,12:03,APAL,KA,STX,,17.80308514,-64.62660003,,,,,,
6/15/2022,BID_050,G1558,85,12:06,APAL,KA,STX,,17.80304264,-64.62662467,,,,,,
6/15/2022,BID_051,G1558,207,12:06,PAST,KA,STX,,17.80304264,-64.62662467,,,,,,
6/15/2022,BID_052,G1560,25,12:11,APAL,KA,STX,,17.80295455,-64.62662802,,,,,,
6/15/2022,BID_053,G1556,120,12:15,APAL,KA,STX,,17.80293703,-64.62664923,,*Tag used for multiple corals,,,,
6/15/2022,BID_054,G1556,107,12:15,PAST,KA,STX,,17.80293703,-64.62664923,,*Tag used for multiple corals,,,,
6/15/2022,BID_055,G1557,119,12:18,APAL,KA,STX,,17.80294994,-64.62675844,,,,,,
6/15/2022,BID_056,G1566,12,12:24,APAL,KA,STX,,17.80295958,-64.62675023,,*Tag used for multiple corals,,,,
6/15/2022,BID_057,G1566,212,12:24,PAST,KA,STX,,17.80295958,-64.62675023,,*Tag used for multiple corals,,,,
6/15/2022,BID_058,G1567,23,12:28,APAL,KA,STX,,17.80292144,-64.62681997,,,,,,
6/15/2022,BID_059,G1568,22,12:34,APAL,KA,STX,,17.80284089,-64.62686095,,,,,,
6/15/2022,BID_060,G1569,16,12:37,APAL,KA,STX,,17.80275229,-64.6268566,,,,,,
6/15/2022,BID_061,G1570,14,12:39,APAL,KA,STX,,17.80273033,-64.62681661,,"GPS died, this point repeated from BID_060",,,,
6/15/2022,BID_062,G1578,15,12:42,APAL,KA,STX,,17.80273033,-64.62681661,,"GPS died, this point repeated from BID_060",,,,
6/15/2022,BID_063,G1579,43,12:46,OANN,KA,STX,,17.80273033,-64.62681661,,"GPS died, this point repeated from BID_060 ",,,,
6/15/2022,BID_064,G1588,218,12:55,OANN,KA,STX,,17.80273033,-64.62681661,,"GPS died, this point repeated from BID_060 ",,,,
6/15/2022,BID_065,G1589,219,12:58,OANN,KA,STX,,17.80273033,-64.62681661,,"GPS died, this point repeated from BID_060",,,,
6/15/2022,BID_066,G1590,215,13:01,OANN,KA,STX,,17.80273033,-64.62681661,,"GPS died, this point repeated from BID_060",,,,
6/15/2022,BID_067,G1576,26,13:04,OANN,KA,STX,,17.80273033,-64.62681661,,"GPS died, this point repeated from BID_060",,,,
6/15/2022,BID_068,G1577,6,13:06,OANN,KA,STX,,17.80273033,-64.62681661,,"GPS died, this point repeated from BID_060",,,,
6/15/2022,BID_069,G1587,19,13:10,OANN,KA,STX,,17.80273033,-64.62681661,,"GPS died, this point repeated from BID_060",,,,
6/15/2022,BID_070,G1586,112,13:14,OANN,KA,STX,,17.80273033,-64.62681661,,"GPS died, this point repeated from BID_060",,,,
6/15/2022,BID_071,G1596,45,13:18,OFAV,KA,STX,,17.80273033,-64.62681661,,"*Tag used for multiple corals, GPS died, this point repeated from BID_060",,,,
6/15/2022,BID_072,G1596,115,13:18,OANN,KA,STX,,17.80273033,-64.62681661,,"*Tag used for multiple corals, GPS died, this point repeated from BID_060",,,,
6/15/2022,BID_073,G1597,1,13:22,OANN,KA,STX,,17.80273033,-64.62681661,,"GPS died, this point repeated from BID_060",,,,
6/15/2022,BID_074,G1598,108,13:24,OANN,KA,STX,,17.80273033,-64.62681661,,"GPS died, this point repeated from BID_060",,,,
6/15/2022,BID_075,G1599,109,13:27,OANN,KA,STX,,17.80273033,-64.62681661,,"GPS died, this point repeated from BID_060 ",,,,
6/15/2022,BID_076,G1600,10,13:31,OFAV,KA,STX,,17.80273033,-64.62681661,,"GPS died, this point repeated from BID_060 ",,,,
6/15/2022,BIA_050,G1887,7,14:22,OFAV,Sesno,STX,,17.78653356,-64.60953296,,,,,,
6/15/2022,BIA_051,G1886,41,14:29,OFRA,Sesno,STX,,17.78641119,-64.60923884,,*Tag used for multiple corals,,,,
6/15/2022,BIA_052,G1886,80,14:29,OFAV,Sesno,STX,,17.78641119,-64.60923884,,*Tag used for multiple corals,,,,
6/15/2022,BIA_053,G1876,32,14:36,OFAV,Sesno,STX,,17.7864158,-64.60920422,,,,,,
6/15/2022,BIA_054,G1648,2,14:42,OFRA,Sesno,STX,,17.7865194,-64.60903759,,,,,,
6/15/2022,BIA_055,G1381,13,14:46,OFAV,Sesno,STX,,17.78658385,-64.60900524,,,,,,
6/15/2022,BIA_056,G1382,20,14:51,OFAV,Sesno,STX,,17.78657405,-64.60899862,,,,,,
6/15/2022,BIA_057,G1383,11,14:57,OFRA,Sesno,STX,,17.78664596,-64.60890817,,,,,,
6/15/2022,BIA_058,G1374,88,15:01,OFRA,Sesno,STX,,17.78668268,-64.60888412,,,,,,
6/15/2022,BIA_059,G1372,24,15:06,OFRA,Sesno,STX,,17.78672995,-64.6088184,,,,,,
6/15/2022,BIA_060,G1371,211,15:10,OFRA,Sesno,STX,,17.78676641,-64.60877532,,,,,,
6/15/2022,BIA_061,G1375,39,15:15,OFAV,Sesno,STX,,17.78677798,-64.60873676,,,,,,
6/15/2022,BIA_062,G1373,34,15:22,OFRA,Sesno,STX,,17.78685694,-64.60868698,,,,,,
6/15/2022,BIA_063,G1877,4,15:28,OFAV,Sesno,STX,,17.78687563,-64.60873802,,,,,,
6/15/2022,BIA_064,G1501,31,14:25,OFRA,KA,STX,,17.78638822,-64.60929341,,*Tag used for multiple corals,,,,
6/15/2022,BIA_065,G1501,110,14:25,OFAV,KA,STX,,17.78638822,-64.60929341,,*Tag used for multiple corals,,,,
6/15/2022,BIA_066,G1502,116,14:29,OFRA,KA,STX,,17.78641119,-64.60923884,,,,,,
6/15/2022,BIA_067,G1503,106,14:32,OFRA,KA,STX,,17.78642518,-64.60921294,,,,,,
6/15/2022,BIA_068,G1504,86,14:34,OFAV,KA,STX,,17.78642225,-64.60921395,,,,,,
6/15/2022,BIA_069,G1511,71,14:39,OFAV,KA,STX,,17.78649786,-64.60907196,,,,,,
6/15/2022,BIA_070,G1505,102,14:43,OFAV,KA,STX,,17.78656801,-64.60898923,,*Tag used for multiple corals,,,,
6/15/2022,BIA_071,G1505,118,14:43,OFRA,KA,STX,,17.78656801,-64.60898923,,*Tag used for multiple corals,,,,
6/15/2022,BIA_072,G1512,206,14:46,OFRA,KA,STX,,17.78658385,-64.60900524,,,,,,
6/15/2022,BIA_073,G1513,213,14:52,OFRA,KA,STX,,17.78658,-64.6090039,,,,,,
6/15/2022,BIA_074,G1514,37,14:55,OFRA,KA,STX,,17.78664756,-64.60890977,,,,,,
6/15/2022,BIA_075,G1515,209,15:00,OFAV,KA,STX,,17.78668142,-64.60889116,,,,,,
6/15/2022,BIA_076,G1521,117,15:05,OFAV,KA,STX,,17.7867354,-64.60882343,,,,,,
6/15/2022,BIA_077,G1523,105,15:09,OFAV,KA,STX,,17.78677496,-64.6087749,,,,,,
6/15/2022,BIA_078,G1522,36,15:16,OFAV,KA,STX,,17.78677312,-64.60877281,,,,,,
6/15/2022,BIA_079,G1524,40,15:19,OFAV,KA,STX,,17.78680195,-64.60877138,,*Tag used for multiple corals,,,,
6/15/2022,BIA_080,G1524,201,15:19,APAL,KA,STX,,17.78680195,-64.60877138,,*Tag used for multiple corals,,,,
6/15/2022,BIA_081,G1525,38,15:30,APAL,KA,STX,,17.78668469,-64.60892854,,,,,,
6/15/2022,BIA_082,G1531,216,15:32,APAL,KA,STX,,17.78651227,-64.60906047,,,,,,
6/15/2022,BIA_083,G1532,202,15:34,APAL,KA,STX,,17.78649249,-64.60910498,,,,,,
6/18/2022,BUT_026,G1890,76,10:43,PAST,Sesno,STX,,17.74814948,-64.89551847,,*Tag used for multiple corals,,,,
6/18/2022,BUT_027,G1890,45,10:43,OFRA,Sesno,STX,,17.74814948,-64.89551847,,*Tag used for multiple corals,,,,
6/18/2022,BUT_028,G1897,12,10:47,PSTR,Sesno,STX,,17.74808971,-64.89555744,,*Tag used for multiple corals,,,,
6/18/2022,BUT_029,G1897,81,10:47,PAST,Sesno,STX,,17.74808971,-64.89555744,,*Tag used for multiple corals,,,,
6/18/2022,BUT_030,G1896,21,10:52,PAST,Sesno,STX,,17.74804587,-64.89549844,,*Tag used for multiple corals,,,,
6/18/2022,BUT_031,G1896,50,10:52,OANN,Sesno,STX,,17.74804587,-64.89549844,,*Tag used for multiple corals,,,,
6/18/2022,BUT_032,G1898,35,10:56,PAST,Sesno,STX,,17.74816884,-64.89544714,,*Tag used for multiple corals,,,,
6/18/2022,BUT_033,G1898,84,10:56,PSTR,Sesno,STX,,17.74816884,-64.89544714,,*Tag used for multiple corals,,,,
6/18/2022,BUT_034,G1899,8,11:00,OFRA,Sesno,STX,,17.7481514,-64.89543423,,*Tag used for multiple corals,,,,
6/18/2022,BUT_035,G1899,44,11:00,OFAV,Sesno,STX,,17.7481514,-64.89543423,,*Tag used for multiple corals,,,,
6/18/2022,BUT_036,G1899,90,11:00,PAST,Sesno,STX,,17.7481514,-64.89543423,,*Tag used for multiple corals,,,,
6/18/2022,BUT_037,G1899,72,11:00,OANN,Sesno,STX,,17.7481514,-64.89543423,,*Tag used for multiple corals,,,,
6/18/2022,BUT_038,G1889,101,11:07,PSTR,Sesno,STX,,17.74837101,-64.8953836,,*Tag used for multiple corals,,,,
6/18/2022,BUT_039,G1889,73,11:07,PAST,Sesno,STX,,17.74837101,-64.8953836,,*Tag used for multiple corals,,,,
6/18/2022,BUT_040,G1889,79,11:07,OFRA,Sesno,STX,,17.74837101,-64.8953836,,*Tag used for multiple corals,,,,
6/18/2022,BUT_041,G1888,77,11:14,PAST,Sesno,STX,,17.74837227,-64.89531521,,*Tag used for multiple corals,,,,
6/18/2022,BUT_042,G1888,9,11:14,PSTR,Sesno,STX,,17.74837227,-64.89531521,,*Tag used for multiple corals,,,,
6/18/2022,BUT_043,G1880,27,11:17,OFAV,Sesno,STX,,17.74836296,-64.89536433,,*Tag used for multiple corals,,,,
6/18/2022,BUT_044,G1880,28,11:17,PAST,Sesno,STX,,17.74836296,-64.89536433,,*Tag used for multiple corals,,,,
6/18/2022,BUT_045,G1880,47,11:17,OFRA,Sesno,STX,,17.74836296,-64.89536433,,*Tag used for multiple corals,,,,
6/18/2022,BUT_046,G1592,29,11:22,PSTR,Sesno,STX,,17.74834058,-64.89536298,,*Tag used for multiple corals,,,,
6/18/2022,BUT_047,G1592,49,11:22,OFRA,Sesno,STX,,17.74834058,-64.89536298,,*Tag used for multiple corals,,,,
6/18/2022,BUT_048,G1592,113,11:22,PAST,Sesno,STX,,17.74834058,-64.89536298,,*Tag used for multiple corals,,,,
6/18/2022,BUT_049,G1879,75,11:26,PSTR,Sesno,STX,,17.74839188,-64.89540825,,,,,,
6/18/2022,BUT_050,G1370,104,11:27,OANN,Sesno,STX,,17.7483405,-64.89539869,,,,,,
6/19/2022,CBE_001,G1392,113,12:02,PAST,Sesno,STX,,17.77415643,-64.81251969,,*Tag used for multiple corals,,,,
6/19/2022,CBE_002,G1392,72,12:02,PSTR,Sesno,STX,,17.77415643,-64.81251969,,*Tag used for multiple corals,,,,
6/19/2022,CBE_003,G2343,21,12:07,PAST,Sesno,STX,,17.7740426,-64.81256537,,*Tag used for multiple corals,,,,
6/19/2022,CBE_004,G2343,47,12:07,OANN,Sesno,STX,,17.7740426,-64.81256537,,*Tag used for multiple corals,,,,
6/19/2022,CBE_005,G2343,84,12:07,OFAV,Sesno,STX,,17.7740426,-64.81256537,,*Tag used for multiple corals,,,,
6/19/2022,CBE_006,G2343,50,12:16,OFAV,Sesno,STX,,17.77405333,-64.81266662,,*Tag used for multiple corals; maybe ofra?,,,,
6/19/2022,CBE_007,G2344,76,12:16,PSTR,Sesno,STX,,17.77405333,-64.81266662,,*Tag used for multiple corals,,,,
